eco;name;pgn;parent;move_count;id;path;color
A00;Van Geet Opening: Battambang Variation;1. a3 e5 2. Nc3;1. a3 e5;3;105;img/105.webp;#4ed482
A10;P00;1. c4 g6 2. Nc3;1. c4 g6;3;3816;img/3816.webp;#cae6bd
A40;P00;1. d4 g6 2. Nc3;1. d4 g6;3;4635;img/4635.webp;#8b41ba
A00;P00;1. Nc3 f5 2. e4;1. Nc3 f5;3;3613;img/3613.webp;#4ed482
A00;Hungarian Opening: Reversed Alekhine;1. g3 e5 2. Nf3;1. g3 e5;3;51;img/51.webp;#4ed482
A02;Bird Opening: From's Gambit, Bahr Gambit;1. f4 e5 2. Nc3;1. f4 e5;3;165;img/165.webp;#c85d27
A06;Zukertort Opening: The Potato;1. Nf3 d5 2. a4;1. Nf3 d5;3;241;img/241.webp;#79682e
A06;Nimzo-Larsen Attack: Classical Variation;1. Nf3 d5 2. b3;1. Nf3 d5;3;231;img/231.webp;#79682e
A00;Van Geet Opening: Düsseldorf Gambit;1. Nc3 c5 2. b4;1. Nc3 c5;3;111;img/111.webp;#4ed482
B20;Sicilian Defense: Amazon Attack;1. e4 c5 2. Qg4;1. e4 c5;3;1075;img/1075.webp;#5c22dd
B06;P00;1. e4 g6 2. Nc3;1. e4 g6;3;4615;img/4615.webp;#9d08ad
B06;P00;1. d4 g6 2. Nf3;1. d4 g6;3;4045;img/4045.webp;#9d08ad
C25;Vienna Game;1. e4 e5 2. Nc3;1. e4 e5;3;1706;img/1706.webp;#65ed3a
A00;P00;1. Nc3 c5 2. d4;1. Nc3 c5;3;3620;img/3620.webp;#4ed482
C20;King's Pawn Game: Napoleon Attack;1. e4 e5 2. Qf3;1. e4 e5;3;1633;img/1633.webp;#73de0d
C40;King's Knight Opening;1. e4 e5 2. Nf3;1. e4 e5;3;1963;img/1963.webp;#015f4c
A40;P00;1. d4 e6 2. Bf4;1. d4 e6;3;4049;img/4049.webp;#8b41ba
A04;P00;1. Nf3 d6 2. d4;1. Nf3 d6;3;3737;img/3737.webp;#78146f
C20;Portuguese Opening;1. e4 e5 2. Bb5;1. e4 e5;3;1643;img/1643.webp;#73de0d
A20;English Opening: King's English Variation, Nimzowitsch Variation;1. c4 e5 2. Nf3;1. c4 e5;3;346;img/346.webp;#4e7fda
A07;King's Indian Attack;1. Nf3 d5 2. g3;1. Nf3 d5;3;244;img/244.webp;#79adbc
C20;King's Pawn Game: Wayward Queen Attack;1. e4 e5 2. Qh5;1. e4 e5;3;1636;img/1636.webp;#73de0d
A00;P00;1. g3 e5 2. Nh3;1. g3 e5;3;3512;img/3512.webp;#4ed482
A06;Zukertort Opening: Old Indian Attack;1. Nf3 d5 2. d3;1. Nf3 d5;3;236;img/236.webp;#79682e
A06;P00;1. Nf3 d5 2. d4;1. Nf3 d5;3;6695;img/6695.webp;#79682e
D02;Queen's Pawn Game: Zukertort Variation;1. d4 d5 2. Nf3;1. d4 d5;3;2691;img/2691.webp;#2f755f
B02;Alekhine Defense: Maróczy Variation;1. e4 Nf6 2. d3;1. e4 Nf6;3;851;img/851.webp;#f23713
A04;P00;1. Nf3 f6 2. e4;1. Nf3 f6;3;3722;img/3722.webp;#78146f
A04;Zukertort Opening: Lisitsyn Gambit;1. Nf3 f5 2. e4;1. Nf3 f5;3;202;img/202.webp;#78146f
D00;Queen's Pawn Game: Mason Variation;1. d4 d5 2. Bf4;1. d4 d5;3;2665;img/2665.webp;#ce7cc2
D00;Queen's Pawn Game: Levitsky Attack;1. d4 d5 2. Bg5;1. d4 d5;3;2662;img/2662.webp;#ce7cc2
C00;French Defense: Bird Invitation;1. e4 e6 2. Bb5;1. e4 e6;3;1449;img/1449.webp;#e01676
A00;P00;1. d3 c5 2. Nc3;1. d3 c5;3;3655;img/3655.webp;#4ed482
A04;P00;1. Nf3 f5 2. d3;1. Nf3 f5;3;3726;img/3726.webp;#78146f
B02;P00;1. e4 Nf6 2. e5;1. e4 Nf6;3;4503;img/4503.webp;#f23713
C20;P00;1. e4 e5 2. Qg4;1. e4 e5;3;5434;img/5434.webp;#73de0d
C00;French Defense: Queen's Knight;1. e4 e6 2. Nc3;1. e4 e6;3;1468;img/1468.webp;#e01676
A00;P00;1. Nc3 d5 2. e4;1. Nc3 d5;3;3589;img/3589.webp;#4ed482
D00;Queen's Pawn Game: Chigorin Variation;1. d4 d5 2. Nc3;1. d4 d5;3;2654;img/2654.webp;#ce7cc2
B06;P00;1. e4 g6 2. Nf3;1. e4 g6;3;4653;img/4653.webp;#9d08ad
A00;P00;1. g4 e5 2. Bg2;1. g4 e5;3;3482;img/3482.webp;#4ed482
A00;Van Geet Opening: Myers Attack;1. Nc3 g6 2. h4;1. Nc3 g6;3;121;img/121.webp;#4ed482
A00;P00;1. Nh3 d5 2. g3;1. Nh3 d5;3;3404;img/3404.webp;#4ed482
A40;P00;1. d4 Nc6 2. c4;1. d4 Nc6;3;4087;img/4087.webp;#8b41ba
A04;P00;1. Nf3 e6 2. c4;1. Nf3 e6;3;3731;img/3731.webp;#78146f
B21;P00;1. d4 c6 2. Nf3;1. d4 c6;3;4124;img/4124.webp;#54271a
B20;Sicilian Defense: Kronberger Variation;1. e4 c5 2. Na3;1. e4 c5;3;1083;img/1083.webp;#5c22dd
A04;P00;1. Nf3 g6 2. d4;1. Nf3 g6;3;3719;img/3719.webp;#78146f
D64;P00;1. Nf3 d5 2. e3;1. Nf3 d5;3;3761;img/3761.webp;#6665c3
A00;P00;1. Na3 e5 2. d3;1. Na3 e5;3;3581;img/3581.webp;#4ed482
B23;Sicilian Defense: Closed;1. e4 c5 2. Nc3;1. e4 c5;3;1139;img/1139.webp;#96c98b
A00;P00;1. Nc3 d5 2. e3;1. Nc3 d5;3;3631;img/3631.webp;#4ed482
A40;P00;1. d4 e6 2. Nf3;1. d4 e6;3;4058;img/4058.webp;#8b41ba
B02;English Opening: Achilles-Omega Gambit;1. e4 Nf6 2. c4;1. e4 Nf6;3;867;img/867.webp;#f23713
A00;Valencia Opening;1. d3 e5 2. Nd2;1. d3 e5;3;103;img/103.webp;#4ed482
A50;Indian Defense: Normal Variation;1. d4 Nf6 2. c4;1. d4 Nf6;3;566;img/566.webp;#10b415
A00;P00;1. Nc3 d5 2. d3;1. Nc3 d5;3;3634;img/3634.webp;#4ed482
B20;Sicilian Defense: Brick Variation;1. e4 c5 2. Nh3;1. e4 c5;3;1078;img/1078.webp;#5c22dd
C20;Bongcloud Attack;1. e4 e5 2. Ke2;1. e4 e5;3;1618;img/1618.webp;#73de0d
B10;Caro-Kann Defense;1. e4 c6 2. Nc3;1. e4 c6;3;978;img/978.webp;#aef07b
C00;French Defense: Chigorin Variation;1. e4 e6 2. Qe2;1. e4 e6;3;1451;img/1451.webp;#e01676
A45;Canard Opening;1. d4 Nf6 2. f4;1. d4 Nf6;3;508;img/508.webp;#0f6a3f
A00;P00;1. e3 d5 2. Nc3;1. e3 d5;3;3642;img/3642.webp;#4ed482
A04;P00;1. Nf3 c5 2. b3;1. Nf3 c5;3;7625;img/7625.webp;#78146f
A13;P00;1. c4 e6 2. Nc3;1. c4 e6;3;7191;img/7191.webp;#f78471
A00;P00;1. Nc3 e5 2. b3;1. Nc3 e5;3;3597;img/3597.webp;#4ed482
A00;P00;1. g3 d5 2. Bg2;1. g3 d5;3;3502;img/3502.webp;#4ed482
A00;Grob Opening: Grob Gambit;1. g4 d5 2. Bg2;1. g4 d5;3;25;img/25.webp;#4ed482
A41;P00;1. d4 d6 2. Nf3;1. d4 d6;3;4138;img/4138.webp;#506fff
B00;Nimzowitsch Defense;1. e4 Nc6 2. d4;1. e4 Nc6;3;739;img/739.webp;#6fd6ef
A45;Paleface Attack;1. d4 Nf6 2. f3;1. d4 Nf6;3;523;img/523.webp;#0f6a3f
A00;P00;1. Nc3 d6 2. f4;1. Nc3 d6;3;3600;img/3600.webp;#4ed482
B00;Nimzowitsch Defense: Wheeler Gambit;1. e4 Nc6 2. b4;1. e4 Nc6;3;779;img/779.webp;#6fd6ef
A00;Kádas Opening: Beginner's Trap;1. h4 d5 2. Rh3;1. h4 d5;3;62;img/62.webp;#4ed482
A00;P00;1. b4 c6 2. Bb2;1. b4 c6;3;3569;img/3569.webp;#4ed482
E14;P00;1. Nf3 c5 2. c4;1. Nf3 c5;3;3712;img/3712.webp;#f09430
A21;English Opening: King's English Variation, Reversed Sicilian;1. c4 e5 2. Nc3;1. c4 e5;3;351;img/351.webp;#08da4b
A80;Dutch Defense: Alapin Variation;1. d4 f5 2. Qd3;1. d4 f5;3;654;img/654.webp;#559a43
D00;Amazon Attack;1. d4 d5 2. Qd3;1. d4 d5;3;2611;img/2611.webp;#ce7cc2
A80;Dutch Defense: Hopton Attack;1. d4 f5 2. Bg5;1. d4 f5;3;656;img/656.webp;#559a43
A00;P00;1. g3 h5 2. Nf3;1. g3 h5;3;3516;img/3516.webp;#4ed482
A80;Dutch Defense: Raphael Variation;1. d4 f5 2. Nc3;1. d4 f5;3;667;img/667.webp;#559a43
A00;P00;1. b4 e6 2. Bb2;1. b4 e6;3;3559;img/3559.webp;#4ed482
A00;P00;1. Nc3 e5 2. d4;1. Nc3 e5;3;3624;img/3624.webp;#4ed482
A06;P00;1. b4 e5 2. Bb2;1. b4 e5;3;3541;img/3541.webp;#79682e
A06;Zukertort Opening: Santasiere's Folly;1. b4 d5 2. Nf3;1. b4 d5;3;239;img/239.webp;#79682e
C40;P00;1. e4 e5 2. Qe2;1. e4 e5;3;5443;img/5443.webp;#015f4c
A13;English Opening: Agincourt Defense;1. c4 e6 2. Nf3;1. c4 e6;3;296;img/296.webp;#f78471
A00;P00;1. b4 d5 2. Bb2;1. b4 d5;3;3538;img/3538.webp;#4ed482
A45;Bronstein Gambit;1. d4 Nf6 2. g4;1. d4 Nf6;3;507;img/507.webp;#0f6a3f
A45;Indian Defense: Tartakower Attack;1. d4 Nf6 2. g3;1. d4 Nf6;3;522;img/522.webp;#0f6a3f
B10;Caro-Kann Defense: Hillbilly Attack;1. e4 c6 2. Bc4;1. e4 c6;3;992;img/992.webp;#aef07b
A03;P00;1. f4 d5 2. Nf3;1. f4 d5;3;3693;img/3693.webp;#e31b73
A40;Englund Gambit Declined: Reversed Alekhine;1. d4 e5 2. Nf3;1. d4 e5;3;436;img/436.webp;#8b41ba
B10;P00;1. e4 c6 2. Nf3;1. e4 c6;3;4684;img/4684.webp;#aef07b
A02;P00;1. f4 h6 2. Nf3;1. f4 h6;3;3680;img/3680.webp;#c85d27
A06;Zukertort Opening: Tennison Gambit;1. e4 d5 2. Nf3;1. e4 d5;3;240;img/240.webp;#79682e
C20;King's Pawn Game: Tortoise Opening;1. e4 e5 2. Bd3;1. e4 e5;3;1635;img/1635.webp;#73de0d
A04;P00;1. Nf3 c5 2. e3;1. Nf3 c5;3;3707;img/3707.webp;#78146f
A34;English Opening: Symmetrical Variation, Normal Variation;1. c4 c5 2. Nc3;1. c4 c5;3;394;img/394.webp;#992fa0
C23;Bishop's Opening;1. e4 e5 2. Bc4;1. e4 e5;3;1673;img/1673.webp;#870b25
B00;P00;1. e4 Nh6 2. d4;1. e4 Nh6;3;4422;img/4422.webp;#6fd6ef
B20;Sicilian Defense: King David's Opening;1. e4 c5 2. Ke2;1. e4 c5;3;1082;img/1082.webp;#5c22dd
A02;Bird Opening: Mujannah;1. f4 Nf6 2. c4;1. f4 Nf6;3;173;img/173.webp;#c85d27
B20;Sicilian Defense: Bowdler Attack;1. e4 c5 2. Bc4;1. e4 c5;3;1077;img/1077.webp;#5c22dd
A00;P00;1. Nc3 d5 2. f4;1. Nc3 d5;3;3591;img/3591.webp;#4ed482
A10;P00;1. c4 f5 2. Nf3;1. c4 f5;3;3800;img/3800.webp;#cae6bd
C00;French Defense: Knight Variation;1. e4 e6 2. Nf3;1. e4 e6;3;1459;img/1459.webp;#e01676
A00;Ware Opening: Meadow Hay Trap;1. a4 e5 2. Ra3;1. a4 e5;3;143;img/143.webp;#4ed482
A00;Sodium Attack: Chenoboskion Variation;1. Na3 g6 2. g4;1. Na3 g6;3;101;img/101.webp;#4ed482
A00;P00;1. g3 d5 2. Nf3;1. g3 d5;3;3766;img/3766.webp;#4ed482
A80;P00;1. d4 f5 2. Nf3;1. d4 f5;3;4332;img/4332.webp;#559a43
B37;P00;1. Nf3 c5 2. d4;1. Nf3 c5;3;3733;img/3733.webp;#39bedd
A01;Nimzo-Larsen Attack: Graz Attack;1. b3 d5 2. Ba3;1. b3 d5;3;151;img/151.webp;#a63289
A43;P00;1. d4 c5 2. Nf3;1. d4 c5;3;4150;img/4150.webp;#3d6414
A01;P00;1. b3 e5 2. Bb2;1. b3 e5;3;3667;img/3667.webp;#a63289
A30;English Opening: Symmetrical Variation;1. c4 c5 2. Nf3;1. c4 c5;3;384;img/384.webp;#b4bf38
B01;P00;1. e4 d5 2. Nc3;1. e4 d5;3;4502;img/4502.webp;#c65ca5
A10;P00;1. c4 f5 2. Nc3;1. c4 f5;3;3797;img/3797.webp;#cae6bd
A45;Indian Defense: Pawn Push Variation;1. d4 Nf6 2. d5;1. d4 Nf6;3;520;img/520.webp;#0f6a3f
A45;Indian Defense: Omega Gambit;1. d4 Nf6 2. e4;1. d4 Nf6;3;517;img/517.webp;#0f6a3f
A01;P00;1. b3 f5 2. Bb2;1. b3 f5;3;3669;img/3669.webp;#a63289
A00;P00;1. Nc3 e5 2. e3;1. Nc3 e5;3;3604;img/3604.webp;#4ed482
B02;P00;1. e4 Nf6 2. Nc3;1. e4 Nf6;3;4520;img/4520.webp;#f23713
A15;English Opening: Anglo-Indian Defense, King's Knight Variation;1. Nf3 Nf6 2. c4;1. Nf3 Nf6;3;317;img/317.webp;#aa2f32
A10;P00;1. c4 d5 2. cxd5;1. c4 d5;3;3801;img/3801.webp;#cae6bd
A05;Polish Opening: Zukertort System;1. Nf3 Nf6 2. b4;1. Nf3 Nf6;3;223;img/223.webp;#5624cb
A00;P00;1. b4 Nf6 2. Bb2;1. b4 Nf6;3;3543;img/3543.webp;#4ed482
A00;P00;1. a4 b5 2. axb5;1. a4 b5;3;3665;img/3665.webp;#4ed482
A00;Van Geet Opening: Tübingen Gambit;1. Nc3 Nf6 2. g4;1. Nc3 Nf6;3;131;img/131.webp;#4ed482
A05;P00;1. Nf3 Nf6 2. g3;1. Nf3 Nf6;3;3739;img/3739.webp;#5624cb
B02;Alekhine Defense: Krejcik Variation;1. e4 Nf6 2. Bc4;1. e4 Nf6;3;849;img/849.webp;#f23713
A16;English Opening: Anglo-Indian Defense, Queen's Knight Variation;1. c4 Nf6 2. Nc3;1. c4 Nf6;3;332;img/332.webp;#2ab72b
A05;Zukertort Opening: Nimzo-Larsen Variation;1. Nf3 Nf6 2. b3;1. Nf3 Nf6;3;229;img/229.webp;#5624cb
A02;P00;1. f4 e5 2. fxe5;1. f4 e5;3;3676;img/3676.webp;#c85d27
D00;P00;1. e4 d5 2. exd5;1. e4 d5;3;4475;img/4475.webp;#ce7cc2
A02;P00;1. f4 Nf6 2. Nf3;1. f4 Nf6;3;3673;img/3673.webp;#c85d27
A01;P00;1. b3 Nf6 2. Bb2;1. b3 Nf6;3;3671;img/3671.webp;#a63289
A00;P00;1. Nc3 c5 2. Nf3;1. Nc3 c5;3;3628;img/3628.webp;#4ed482
A40;P00;1. d4 e5 2. dxe5;1. d4 e5;3;4084;img/4084.webp;#8b41ba
A06;Zukertort Opening: Ampel Variation;1. Nf3 d5 2. Rg1;1. Nf3 d5;3;235;img/235.webp;#79682e
A00;Van Geet Opening: Twyble Attack;1. Nc3 c5 2. Rb1;1. Nc3 c5;3;130;img/130.webp;#4ed482
B00;Nimzowitsch Defense: Declined Variation;1. e4 Nc6 2. Nf3;1. e4 Nc6;3;743;img/743.webp;#6fd6ef
A43;Benoni Defense: Benoni Gambit Accepted;1. d4 c5 2. dxc5;1. d4 c5;3;482;img/482.webp;#3d6414
B00;P00;1. e4 Nc6 2. Nc3;1. e4 Nc6;3;4425;img/4425.webp;#6fd6ef
B00;Nimzowitsch Defense: Pseudo-Spanish Variation;1. e4 Nc6 2. Bb5;1. e4 Nc6;3;766;img/766.webp;#6fd6ef
A00;Zukertort Opening: Reversed Mexican Defense;1. Nc3 d5 2. Nf3;1. Nc3 d5;3;146;img/146.webp;#4ed482
A04;P00;1. Nf3 Na6 2. e4;1. Nf3 Na6;3;3723;img/3723.webp;#78146f
E67;P00;1. c4 Nf6 2. Nf3;1. c4 Nf6;3;3846;img/3846.webp;#146397
A45;P00;1. d4 Nf6 2. Nc3;1. d4 Nf6;3;4167;img/4167.webp;#0f6a3f
B00;P00;1. e4 Na6 2. Nf3;1. e4 Na6;3;4468;img/4468.webp;#6fd6ef
A00;P00;1. g3 Nc6 2. Nc3;1. g3 Nc6;3;3492;img/3492.webp;#4ed482
A05;P00;1. Nf3 Nf6 2. a4;1. Nf3 Nf6;3;3753;img/3753.webp;#5624cb
A46;Indian Defense: Knights Variation;1. d4 Nf6 2. Nf3;1. d4 Nf6;3;538;img/538.webp;#dc1d9f
A00;P00;1. Na3 e5 2. Nc4;1. Na3 e5;3;3586;img/3586.webp;#4ed482
A45;Trompowsky Attack;1. d4 Nf6 2. Bg5;1. d4 Nf6;3;526;img/526.webp;#0f6a3f
A45;P00;1. d4 Nf6 2. Nd2;1. d4 Nf6;3;4166;img/4166.webp;#0f6a3f
A05;Zukertort Opening: Quiet System;1. Nf3 Nf6 2. e3;1. Nf3 Nf6;3;230;img/230.webp;#5624cb
A00;P00;1. Nc3 e5 2. Nf3;1. Nc3 e5;3;3587;img/3587.webp;#4ed482
A05;Zukertort Opening: Lemberger Gambit;1. Nf3 Nf6 2. e4;1. Nf3 Nf6;3;227;img/227.webp;#5624cb
C00;P00;1. e4 e6 2. b3 d5;1. e4 e6 2. b3;4;5244;img/5244.webp;#e01676
A40;English Defense;1. d4 e6 2. c4 b6;1. d4 e6 2. c4;4;417;img/417.webp;#8b41ba
A20;English Opening: Drill Variation;1. c4 e5 2. g3 h5;1. c4 e5 2. g3;4;343;img/343.webp;#4e7fda
D30;Queen's Gambit Declined;1. d4 d5 2. c4 e6;1. d4 d5 2. c4;4;2838;img/2838.webp;#e83e20
A00;P00;1. a4 e5 2. a5 d5;1. a4 e5 2. a5;4;3663;img/3663.webp;#4ed482
A11;P00;1. c4 c6 2. e4 d5;1. c4 c6 2. e4;4;6759;img/6759.webp;#de6673
B10;P00;1. e4 c6 2. b4 e5;1. e4 c6 2. b4;4;4701;img/4701.webp;#aef07b
D08;Queen's Gambit Declined: Albin Countergambit;1. d4 d5 2. c4 e5;1. d4 d5 2. c4;4;2730;img/2730.webp;#d9d1ae
B10;P00;1. e4 c6 2. g4 d5;1. e4 c6 2. g4;4;4706;img/4706.webp;#aef07b
A00;P00;1. a4 b6 2. d4 d5;1. a4 b6 2. d4;4;3658;img/3658.webp;#4ed482
B10;Caro-Kann Defense: Accelerated Panov Attack;1. e4 c6 2. c4 d5;1. e4 c6 2. c4;4;981;img/981.webp;#aef07b
A81;P00;1. d4 f5 2. g3 g6;1. d4 f5 2. g3;4;4339;img/4339.webp;#e27b95
C00;P00;1. e4 e6 2. c4 d5;1. e4 e6 2. c4;4;5249;img/5249.webp;#e01676
A00;P00;1. e3 d6 2. d4 g6;1. e3 d6 2. d4;4;3522;img/3522.webp;#4ed482
B06;Modern Defense: Fianchetto Gambit;1. e4 g6 2. d4 f5;1. e4 g6 2. d4;4;904;img/904.webp;#9d08ad
C00;French Defense;1. e4 e6 2. d4 d5;1. e4 e6 2. d4;4;1444;img/1444.webp;#e01676
C00;Queen's Pawn Game: Franco-Sicilian Defense;1. e4 e6 2. d4 c5;1. e4 e6 2. d4;4;1476;img/1476.webp;#e01676
B21;P00;1. e4 c5 2. f4 d5;1. e4 c5 2. f4;4;4803;img/4803.webp;#54271a
A80;Dutch Defense: Hevendehl Gambit;1. d4 f5 2. g4 e5;1. d4 f5 2. g4;4;655;img/655.webp;#559a43
A43;Benoni Defense: Old Benoni;1. d4 c5 2. d5 d6;1. d4 c5 2. d5;4;492;img/492.webp;#3d6414
B10;Caro-Kann Defense: Accelerated Panov Attack, Open Variation;1. e4 c6 2. c4 e5;1. e4 c6 2. c4;4;983;img/983.webp;#aef07b
A00;P00;1. a3 e5 2. g3 d5;1. a3 e5 2. g3;4;3457;img/3457.webp;#4ed482
C20;King's Pawn Game: Bavarian Gambit;1. e4 e5 2. c4 d5;1. e4 e5 2. c4;4;1623;img/1623.webp;#73de0d
C31;King's Gambit Declined: Falkbeer Countergambit;1. e4 e5 2. f4 d5;1. e4 e5 2. f4;4;1798;img/1798.webp;#327698
B10;P00;1. e4 c6 2. b4 d5;1. e4 c6 2. b4;4;4700;img/4700.webp;#aef07b
A36;P00;1. e4 c5 2. c4 d6;1. e4 c5 2. c4;4;4787;img/4787.webp;#fc7d95
A41;Rat Defense: English Rat;1. d4 d6 2. c4 e5;1. d4 d6 2. c4;4;472;img/472.webp;#506fff
A41;King's Pawn Game: Maróczy Defense;1. d4 d6 2. e4 e5;1. d4 d6 2. e4;4;468;img/468.webp;#506fff
A00;P00;1. g3 e5 2. a3 d5;1. g3 e5 2. a3;4;3498;img/3498.webp;#4ed482
A40;P00;1. d4 b5 2. e4 a6;1. d4 b5 2. e4;4;4128;img/4128.webp;#8b41ba
A30;P00;1. c4 c5 2. g3 g6;1. c4 c5 2. g3;4;4007;img/4007.webp;#b4bf38
A00;P00;1. c3 e5 2. a3 d5;1. c3 e5 2. a3;4;3435;img/3435.webp;#4ed482
A13;P00;1. c4 e6 2. g3 d5;1. c4 e6 2. g3;4;7517;img/7517.webp;#f78471
C00;P00;1. e4 e6 2. f4 d5;1. e4 e6 2. f4;4;5246;img/5246.webp;#e01676
C20;P00;1. e4 e5 2. c3 d5;1. e4 e5 2. c3;4;5418;img/5418.webp;#73de0d
C20;P00;1. e4 e5 2. d3 d5;1. e4 e5 2. d3;4;5432;img/5432.webp;#73de0d
A13;P00;1. c4 e6 2. d4 b6;1. c4 e6 2. d4;4;4073;img/4073.webp;#f78471
A13;Horwitz Defense: Zilbermints Gambit;1. c4 e6 2. d4 e5;1. c4 e6 2. d4;4;309;img/309.webp;#f78471
C30;King's Gambit Declined: Mafia Defense;1. e4 c5 2. f4 e5;1. e4 c5 2. f4;4;1781;img/1781.webp;#858b59
A40;P00;1. d4 e6 2. c4 c5;1. d4 e6 2. c4;4;4039;img/4039.webp;#8b41ba
A40;P00;1. d4 b6 2. c4 c5;1. d4 b6 2. c4;4;4064;img/4064.webp;#8b41ba
A00;P00;1. h4 d5 2. d4 c5;1. h4 d5 2. d4;4;3529;img/3529.webp;#4ed482
B20;Sicilian Defense: Snyder Variation, Queen Fianchetto Variation;1. e4 c5 2. b3 b6;1. e4 c5 2. b3;4;1090;img/1090.webp;#5c22dd
B00;Borg Opening: Zilbermints Gambit;1. e4 g5 2. d4 e5;1. e4 g5 2. d4;4;725;img/725.webp;#6fd6ef
A84;Dutch Defense: Classical Variation;1. d4 e6 2. c4 f5;1. d4 e6 2. c4;4;689;img/689.webp;#903903
C20;King's Pawn Game: Macleod Attack, Lasa Gambit;1. e4 e5 2. c3 f5;1. e4 e5 2. c3;4;1630;img/1630.webp;#73de0d
C00;P00;1. e4 e6 2. d3 d5;1. e4 e6 2. d3;4;3786;img/3786.webp;#e01676
A88;P00;1. d4 f5 2. g3 c6;1. d4 f5 2. g3;4;4345;img/4345.webp;#7e1108
B00;P00;1. e4 f6 2. d4 b6;1. e4 f6 2. d4;4;4453;img/4453.webp;#6fd6ef
B20;P00;1. e4 c5 2. b3 d5;1. e4 c5 2. b3;4;4779;img/4779.webp;#5c22dd
B00;P00;1. e4 b6 2. d4 c5;1. e4 b6 2. d4;4;4445;img/4445.webp;#6fd6ef
A82;French Defense: Franco-Hiva Gambit;1. d4 f5 2. e4 e6;1. d4 f5 2. e4;4;680;img/680.webp;#805920
B12;Caro-Kann Defense: Massachusetts Defense;1. e4 c6 2. d4 f5;1. e4 c6 2. d4;4;1024;img/1024.webp;#46b75c
C20;King's Pawn Game: Clam Variation, King's Gambit Reversed;1. e4 e5 2. d3 f5;1. e4 e5 2. d3;4;1625;img/1625.webp;#73de0d
A00;P00;1. f3 d5 2. e4 g6;1. f3 d5 2. e4;4;3417;img/3417.webp;#4ed482
B22;P00;1. e4 c5 2. c3 d5;1. e4 c5 2. c3;4;4850;img/4850.webp;#406f6b
A40;Queen's Pawn Game: Anglo-Slav Opening;1. d4 c6 2. c4 d6;1. d4 c6 2. c4;4;460;img/460.webp;#8b41ba
B00;Carr Defense: Zilbermints Gambit;1. e4 h6 2. d4 e5;1. e4 h6 2. d4;4;727;img/727.webp;#6fd6ef
B00;P00;1. e4 d6 2. f4 d5;1. e4 d6 2. f4;4;4456;img/4456.webp;#6fd6ef
A05;P00;1. Nf3 Nf6 2. Nc3;1. Nf3 Nf6;3;3745;img/3745.webp;#5624cb
B00;St. George Defense: Zilbermints Gambit;1. e4 a6 2. d4 e5;1. e4 a6 2. d4;4;800;img/800.webp;#6fd6ef
A87;P00;1. d4 f5 2. c4 g6;1. d4 f5 2. c4;4;4350;img/4350.webp;#5bdd64
B00;P00;1. e4 a6 2. d4 b5;1. e4 a6 2. d4;4;4464;img/4464.webp;#6fd6ef
A82;Rat Defense: Balogh Defense;1. e4 d6 2. d4 f5;1. e4 d6 2. d4;4;681;img/681.webp;#805920
A00;Creepy Crawly Formation: Classical Defense;1. h3 d5 2. a3 e5;1. h3 d5 2. a3;4;14;img/14.webp;#4ed482
A10;English Opening: Adorjan Defense;1. c4 g6 2. e4 e5;1. c4 g6 2. e4;4;266;img/266.webp;#cae6bd
C30;King's Gambit: Zilbermints Double Countergambit;1. e4 e5 2. f4 g5;1. e4 e5 2. f4;4;1797;img/1797.webp;#858b59
C20;King's Pawn Game: Beyer Gambit;1. e4 e5 2. d4 d5;1. e4 e5 2. d4;4;1624;img/1624.webp;#73de0d
C00;French Defense: Franco-Hiva Gambit;1. e4 e6 2. d3 f5;1. e4 e6 2. d3;4;1452;img/1452.webp;#e01676
C30;P00;1. e4 e5 2. f4 f6;1. e4 e5 2. f4;4;5634;img/5634.webp;#858b59
A04;P00;1. Nf3 e5 2. Nxe5;1. Nf3 e5;3;3736;img/3736.webp;#78146f
C20;P00;1. e4 e5 2. d4 d6;1. e4 e5 2. d4;4;5420;img/5420.webp;#73de0d
C00;St. George Defense;1. e4 e6 2. d4 a6;1. e4 e6 2. d4;4;1479;img/1479.webp;#e01676
B22;P00;1. e4 c5 2. c3 e5;1. e4 c5 2. c3;4;4883;img/4883.webp;#406f6b
A00;P00;1. g4 d5 2. h3 e5;1. g4 d5 2. h3;4;3472;img/3472.webp;#4ed482
C30;King's Gambit Declined: Panteldakis Countergambit;1. e4 e5 2. f4 f5;1. e4 e5 2. f4;4;1786;img/1786.webp;#858b59
B06;P00;1. e4 g6 2. d4 d6;1. e4 g6 2. d4;4;4655;img/4655.webp;#9d08ad
C00;Rat Defense: Small Center Defense;1. d4 e6 2. e4 d6;1. d4 e6 2. e4;4;1477;img/1477.webp;#e01676
C00;French Defense: Baeuerle Gambit;1. e4 e6 2. d4 b5;1. e4 e6 2. d4;4;1446;img/1446.webp;#e01676
A00;P00;1. e3 e5 2. c4 d6;1. e3 e5 2. c4;4;3409;img/3409.webp;#4ed482
A02;System: Double Duck Formation;1. f4 f5 2. d4 d5;1. f4 f5 2. d4;4;180;img/180.webp;#c85d27
B12;Caro-Kann Defense;1. e4 c6 2. d4 d5;1. e4 c6 2. d4;4;1006;img/1006.webp;#46b75c
D06;Queen's Gambit Declined: Zilbermints Gambit;1. d4 d5 2. c4 b5;1. d4 d5 2. c4;4;2718;img/2718.webp;#dca4bd
