eco;name;pgn;parent;move_count;id;path_png;path_webp;path_svg;complex;color
B21;Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Bc4 a6 6. Nf3 Ne7;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Bc4 a6 6. Nf3;12;1120;..shared/img/png/1120.png;..shared/img/webp/1120.webp;..shared/img/svg/1120.svg;Sicilian Defense;#c1befd
C51;Italian Game: Evans Gambit Declined, Lange Variation;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Nh6;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5;12;2251;..shared/img/png/2251.png;..shared/img/webp/2251.webp;..shared/img/svg/2251.svg;Italian Game;#2b6cad
B48;P00;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3;12;5003;..shared/img/png/5003.png;..shared/img/webp/5003.webp;..shared/img/svg/5003.svg;P00;#dac10e
D32;P00;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. dxc5 d4;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. dxc5;12;6921;..shared/img/png/6921.png;..shared/img/webp/6921.webp;..shared/img/svg/6921.svg;P00;#0b6e2e
C42;Russian Game: Classical Attack, Mason-Showalter Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3;12;2060;..shared/img/png/2060.png;..shared/img/webp/2060.webp;..shared/img/svg/2060.svg;Russian Game;#404563
B27;P00;1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Bg7;1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2;12;5107;..shared/img/png/5107.png;..shared/img/webp/5107.webp;..shared/img/svg/5107.svg;P00;#48f8dc
B83;Sicilian Defense: Scheveningen Variation, Modern Variation;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 d6 6. Be2 Nf6;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 d6 6. Be2;12;1397;..shared/img/png/1397.png;..shared/img/webp/1397.webp;..shared/img/svg/1397.svg;Sicilian Defense;#d2ba64
C49;P00;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Qe7;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3;12;6108;..shared/img/png/6108.png;..shared/img/webp/6108.webp;..shared/img/svg/6108.svg;P00;#a53d93
B40;Sicilian Defense: Pin Variation, Jaffe Variation;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Bd3 e5;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Bd3;12;1264;..shared/img/png/1264.png;..shared/img/webp/1264.webp;..shared/img/svg/1264.svg;Sicilian Defense;#f088fb
B83;P00;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Be7;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2;12;5171;..shared/img/png/5171.png;..shared/img/webp/5171.webp;..shared/img/svg/5171.svg;P00;#d2ba64
C25;Vienna Game: Vienna Gambit, Hamppe-Muzio Gambit;1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O gxf3;1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O;12;1726;..shared/img/png/1726.png;..shared/img/webp/1726.webp;..shared/img/svg/1726.svg;Vienna Game;#75c7da
C51;Italian Game: Evans Gambit Declined, Hirschbach Variation;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5;12;2250;..shared/img/png/2250.png;..shared/img/webp/2250.webp;..shared/img/svg/2250.svg;Italian Game;#2b6cad
B72;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3;12;5068;..shared/img/png/5068.png;..shared/img/webp/5068.webp;..shared/img/svg/5068.svg;P00;#cd6ff7
B02;P00;1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Nc3 Nxc3 6. dxc3 d6;1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Nc3 Nxc3 6. dxc3;12;4508;..shared/img/png/4508.png;..shared/img/webp/4508.webp;..shared/img/svg/4508.svg;P00;#28d8df
C41;P00;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5 O-O;1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5;12;5884;..shared/img/png/5884.png;..shared/img/webp/5884.webp;..shared/img/svg/5884.svg;P00;#ca6c8e
B90;Sicilian Defense: Najdorf Variation, English Attack, Anti-English;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 Ng4;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3;12;1418;..shared/img/png/1418.png;..shared/img/webp/1418.webp;..shared/img/svg/1418.svg;Sicilian Defense;#1a9ef3
D85;P00;1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5 Nxd5;1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5;12;7396;..shared/img/png/7396.png;..shared/img/webp/7396.webp;..shared/img/svg/7396.svg;P00;#111a1f
A00;Amar Opening: Gent Gambit;1. Nh3 d5 2. g3 e5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O fxg3 6. hxg3;1. Nh3 d5 2. g3 e5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O fxg3;11;2;..shared/img/png/2.png;..shared/img/webp/2.webp;..shared/img/svg/2.svg;Amar Opening;#bcc317
B70;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2;12;5075;..shared/img/png/5075.png;..shared/img/webp/5075.webp;..shared/img/svg/5075.svg;P00;#12cbde
C48;P00;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Be2 Nxf3+ 6. Bxf3;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Be2 Nxf3+;11;6090;..shared/img/png/6090.png;..shared/img/webp/6090.webp;..shared/img/svg/6090.svg;P00;#a08f1c
C40;P00;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Qh5+ g6;1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Qh5+;12;5813;..shared/img/png/5813.png;..shared/img/webp/5813.webp;..shared/img/svg/5813.svg;P00;#4bb2cc
C51;P00;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4;12;6180;..shared/img/png/6180.png;..shared/img/webp/6180.webp;..shared/img/svg/6180.svg;P00;#2b6cad
A28;P00;1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 O-O 6. Nd5 Re8;1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 O-O 6. Nd5;12;3953;..shared/img/png/3953.png;..shared/img/webp/3953.webp;..shared/img/svg/3953.svg;P00;#aa0cc8
C52;P00;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O Nf6;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O;12;6194;..shared/img/png/6194.png;..shared/img/webp/6194.webp;..shared/img/svg/6194.svg;P00;#e91394
B88;Sicilian Defense: Sozin Attack, Leonhardt Variation;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4;12;1410;..shared/img/png/1410.png;..shared/img/webp/1410.webp;..shared/img/svg/1410.svg;Sicilian Defense;#48b99f
D12;P00;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Qb3 Qc8;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Qb3;12;6769;..shared/img/png/6769.png;..shared/img/webp/6769.webp;..shared/img/svg/6769.svg;P00;#e09145
D40;P00;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e4 Nxc3;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. cxd5 Nxd5 6. e4;12;7042;..shared/img/png/7042.png;..shared/img/webp/7042.webp;..shared/img/svg/7042.svg;P00;#4069c7
B27;Pterodactyl Defense: Sicilian, Pteranodon;1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+ 6. bxc3;1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+;11;1161;..shared/img/png/1161.png;..shared/img/webp/1161.webp;..shared/img/svg/1161.svg;Pterodactyl Defense;#48f8dc
B20;P00;1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. Bb2 Nc6;1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. Bb2;12;4800;..shared/img/png/4800.png;..shared/img/webp/4800.webp;..shared/img/svg/4800.svg;P00;#fb417f
C52;Italian Game: Evans Gambit, Pierce Defense;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 exd4;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4;12;2287;..shared/img/png/2287.png;..shared/img/webp/2287.webp;..shared/img/svg/2287.svg;Italian Game;#e91394
D80;Grünfeld Defense: Lundin Variation;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. Qd2 c5;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. Qd2;12;3055;..shared/img/png/3055.png;..shared/img/webp/3055.webp;..shared/img/svg/3055.svg;Grünfeld Defense;#49354b
C42;P00;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3;12;5897;..shared/img/png/5897.png;..shared/img/webp/5897.webp;..shared/img/svg/5897.svg;P00;#404563
C42;Russian Game: Classical Attack, Marshall Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3;12;2056;..shared/img/png/2056.png;..shared/img/webp/2056.webp;..shared/img/svg/2056.svg;Russian Game;#404563
D83;P00;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5;12;7425;..shared/img/png/7425.png;..shared/img/webp/7425.webp;..shared/img/svg/7425.svg;P00;#ff974c
B21;P00;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3;12;4841;..shared/img/png/4841.png;..shared/img/webp/4841.webp;..shared/img/svg/4841.svg;P00;#c1befd
B71;Sicilian Defense: Dragon Variation, Levenfish Variation, Main Line;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. f4 Nbd7;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. f4;12;1357;..shared/img/png/1357.png;..shared/img/webp/1357.webp;..shared/img/svg/1357.svg;Sicilian Defense;#7250ec
B58;Sicilian Defense: Boleslavsky Variation;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2 e5;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2;12;1327;..shared/img/png/1327.png;..shared/img/webp/1327.webp;..shared/img/svg/1327.svg;Sicilian Defense;#d0b609
A16;English Opening: Anglo-Grünfeld Defense, Korchnoi Variation;1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. g3 Bg7 6. Bg2 e5;1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. g3 Bg7 6. Bg2;12;328;..shared/img/png/328.png;..shared/img/webp/328.webp;..shared/img/svg/328.svg;English Opening;#43bc4c
D79;P00;1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5 Nxd5;1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5;12;7377;..shared/img/png/7377.png;..shared/img/webp/7377.webp;..shared/img/svg/7377.svg;P00;#44e30b
D08;P00;1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. Nbd2 Bg4 6. h3 Bxf3;1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. Nbd2 Bg4 6. h3;12;6750;..shared/img/png/6750.png;..shared/img/webp/6750.webp;..shared/img/svg/6750.svg;P00;#d87a7e
A30;P00;1. c4 c5 2. Nf3 Nf6 3. Nc3 e6 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Nc6;1. c4 c5 2. Nf3 Nf6 3. Nc3 e6 4. g3 d5 5. cxd5 Nxd5 6. Bg2;12;3872;..shared/img/png/3872.png;..shared/img/webp/3872.webp;..shared/img/svg/3872.svg;P00;#d47f64
B21;Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 a6;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4;12;1116;..shared/img/png/1116.png;..shared/img/webp/1116.webp;..shared/img/svg/1116.svg;Sicilian Defense;#c1befd
B62;Sicilian Defense: Richter-Rauzer Variation;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5;12;1336;..shared/img/png/1336.png;..shared/img/webp/1336.webp;..shared/img/svg/1336.svg;Sicilian Defense;#328d9b
D85;P00;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3 dxc4 6. Bxc4 O-O;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3 dxc4 6. Bxc4;12;7482;..shared/img/png/7482.png;..shared/img/webp/7482.webp;..shared/img/svg/7482.svg;P00;#111a1f
C10;P00;1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+;1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6;11;5302;..shared/img/png/5302.png;..shared/img/webp/5302.webp;..shared/img/svg/5302.svg;P00;#269a2a
E21;P00;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 cxd4 6. Nxd4 O-O;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 cxd4 6. Nxd4;12;7659;..shared/img/png/7659.png;..shared/img/webp/7659.webp;..shared/img/svg/7659.svg;P00;#fe35c6
C15;P00;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Be7 6. Nxe4 Nf6;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Be7 6. Nxe4;12;5387;..shared/img/png/5387.png;..shared/img/webp/5387.webp;..shared/img/svg/5387.svg;P00;#198ae5
C69;Ruy Lopez: Exchange Variation, Alapin Gambit;1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bg4 6. h3 h5;1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bg4 6. h3;12;2468;..shared/img/png/2468.png;..shared/img/webp/2468.webp;..shared/img/svg/2468.svg;Ruy Lopez;#d0e92e
C66;Ruy Lopez: Berlin Defense, Closed Wolf Variation;1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O d6 5. d4 Bd7 6. Nc3 exd4;1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O d6 5. d4 Bd7 6. Nc3;12;2441;..shared/img/png/2441.png;..shared/img/webp/2441.webp;..shared/img/svg/2441.svg;Ruy Lopez;#508878
B21;P00;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 d6 5. Nf3 e6 6. Bc4 Nf6;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 d6 5. Nf3 e6 6. Bc4;12;4814;..shared/img/png/4814.png;..shared/img/webp/4814.webp;..shared/img/svg/4814.svg;P00;#c1befd
C08;P00;1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+;1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6;11;5308;..shared/img/png/5308.png;..shared/img/webp/5308.webp;..shared/img/svg/5308.svg;P00;#cb6250
B21;P00;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 a6;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4;12;4822;..shared/img/png/4822.png;..shared/img/webp/4822.webp;..shared/img/svg/4822.svg;P00;#c1befd
D26;Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Exchange Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O cxd4;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O;12;2825;..shared/img/png/2825.png;..shared/img/webp/2825.webp;..shared/img/svg/2825.svg;Queen's Gambit Accepted;#56aa64
B21;Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 e6;1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4;12;1118;..shared/img/png/1118.png;..shared/img/webp/1118.webp;..shared/img/svg/1118.svg;Sicilian Defense;#c1befd
E61;P00;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 O-O 5. g3 d5 6. cxd5 Nxd5;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 O-O 5. g3 d5 6. cxd5;12;7387;..shared/img/png/7387.png;..shared/img/webp/7387.webp;..shared/img/svg/7387.svg;P00;#c32d59
B47;P00;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2;12;5181;..shared/img/png/5181.png;..shared/img/webp/5181.webp;..shared/img/svg/5181.svg;P00;#a0231e
D00;P00;1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7;1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3 5. Nxf3 g6 6. Bc4;12;6649;..shared/img/png/6649.png;..shared/img/webp/6649.webp;..shared/img/svg/6649.svg;P00;#e49559
D00;P00;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 g6 6. Bc4;12;6638;..shared/img/png/6638.png;..shared/img/webp/6638.webp;..shared/img/svg/6638.svg;P00;#e49559
C33;P00;1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3 fxg3;1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5 5. Nc3 Bg7 6. g3;12;5668;..shared/img/png/5668.png;..shared/img/webp/5668.webp;..shared/img/svg/5668.svg;P00;#2515db
D96;P00;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4;12;7488;..shared/img/png/7488.png;..shared/img/webp/7488.webp;..shared/img/svg/7488.svg;P00;#5057cb
C47;Four Knights Game: Scotch Variation, Belgrade Gambit, Modern Defense;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5 Nxe4 6. Qe2 f5;1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5 Nxe4 6. Qe2;12;2191;..shared/img/png/2191.png;..shared/img/webp/2191.webp;..shared/img/svg/2191.svg;Four Knights Game;#c9278a
C44;P00;1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxe5 Ne6 5. Bc4 c6 6. O-O Nf6;1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxe5 Ne6 5. Bc4 c6 6. O-O;12;5956;..shared/img/png/5956.png;..shared/img/webp/5956.webp;..shared/img/svg/5956.svg;P00;#c8d841
B33;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5;12;4938;..shared/img/png/4938.png;..shared/img/webp/4938.webp;..shared/img/svg/4938.svg;P00;#26095b
B39;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3 Nxd4;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3;12;4947;..shared/img/png/4947.png;..shared/img/webp/4947.webp;..shared/img/svg/4947.svg;P00;#0183fa
A45;P00;1. d4 Nf6 2. Bg5 Ne4 3. Bh4 c6 4. Nd2 Qa5 5. c3 Nxd2 6. Qxd2 d5;1. d4 Nf6 2. Bg5 Ne4 3. Bh4 c6 4. Nd2 Qa5 5. c3 Nxd2 6. Qxd2;12;4173;..shared/img/png/4173.png;..shared/img/webp/4173.webp;..shared/img/svg/4173.svg;P00;#e7a50a
C40;King's Pawn Game: Damiano Defense, Damiano Gambit;1. e4 e5 2. Nf3 f6 3. Nxe5 fxe5 4. Qh5+ g6 5. Qxe5+ Qe7 6. Qxh8;1. e4 e5 2. Nf3 f6 3. Nxe5 fxe5 4. Qh5+ g6 5. Qxe5+ Qe7;11;1967;..shared/img/png/1967.png;..shared/img/webp/1967.webp;..shared/img/svg/1967.svg;King's Pawn Game;#4bb2cc
B34;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3;12;4943;..shared/img/png/4943.png;..shared/img/webp/4943.webp;..shared/img/svg/4943.svg;P00;#2e5192
B13;P00;1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5 dxc4;1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Bg5;12;4737;..shared/img/png/4737.png;..shared/img/webp/4737.webp;..shared/img/svg/4737.svg;P00;#144371
C29;P00;1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3;1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3;12;5592;..shared/img/png/5592.png;..shared/img/webp/5592.webp;..shared/img/svg/5592.svg;P00;#4d2b75
C58;P00;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+;12;6384;..shared/img/png/6384.png;..shared/img/webp/6384.webp;..shared/img/svg/6384.svg;P00;#652a0f
D14;Slav Defense: Exchange Variation, Symmetrical Line;1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5;1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4;12;2760;..shared/img/png/2760.png;..shared/img/webp/2760.webp;..shared/img/svg/2760.svg;Slav Defense;#702ff0
C41;P00;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. Be2 O-O;1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. Be2;12;5841;..shared/img/png/5841.png;..shared/img/webp/5841.webp;..shared/img/svg/5841.svg;P00;#ca6c8e
